persistentid,venueid,utc_date,utc_hour,local_date,local_hour,gender,age,full_panel_reweighted_sag_score,dwell,home_zip,venuename,address,city,dma,state,country,geolat,geolong,catid,catname,level1catId,level1cat,level2catId,level2cat,level3catId,level3cat,chainid,chainname,parentvenueid,zip,sample
27,4bd37c20046076b0e93b7671,2020-05-13,13,2020-05-13,8,Male,Age_45_to_49,98.89215536028046,28826,,Moonlight Tower (9th & Guadalupe),W. 9th St at Guadalupe,Austin,"Austin, TX",TX,US,30.271059321604575,-97.7452218772001,4bf58dd8d48988d15d941735,Lighthouses,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15d941735,Lighthouses,,,,,,78701,us_all
27,4bd37c20046076b0e93b7671,2020-05-21,14,2020-05-21,9,Male,Age_45_to_49,98.7363796482431,1499,,Moonlight Tower (9th & Guadalupe),W. 9th St at Guadalupe,Austin,"Austin, TX",TX,US,30.271059321604575,-97.7452218772001,4bf58dd8d48988d15d941735,Lighthouses,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15d941735,Lighthouses,,,,,,78701,us_all
69,4bd58e6929eb9c74a07293e1,2020-05-14,17,2020-05-14,12,Male,Age_45_to_49,87.00156223121823,205,78754.0,NTB - National Tire & Battery,13248 N Highway 183,Austin,"Austin, TX",TX,US,30.442111,-97.78462,4bf58dd8d48988d124951735,Automotive Shops,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d124951735,Automotive Shops,,,556ce8d9aceaff43eb0588d3,NTB National Tire & Battery,,78750,us_all
9,5bf72a2cbd4009002c367124,2020-05-12,12,2020-05-12,7,Female,Age_40_to_44,109.67308229962956,211,,Food Box,,Buda,"Austin, TX",TX,US,30.087489338781616,-97.82782148711736,4d954b0ea243a5684a65b473,Convenience Stores,4d4b7105d754a06378d81259,Shops & Services,4d954b0ea243a5684a65b473,Convenience Stores,,,,,,78610,us_all
56,5bf72a2cbd4009002c367124,2020-05-08,17,2020-05-08,12,Male,Age_40_to_44,84.0002028686966,116,,Food Box,,Buda,"Austin, TX",TX,US,30.087489338781616,-97.82782148711736,4d954b0ea243a5684a65b473,Convenience Stores,4d4b7105d754a06378d81259,Shops & Services,4d954b0ea243a5684a65b473,Convenience Stores,,,,,,78610,us_all
83,4bf81a56abdaef3b059fa184,2020-05-09,15,2020-05-09,10,Male,Age_70_to_74,489.58111845462497,355,78648.0,Chicken Express,734 S Colorado St,Lockhart,"Austin, TX",TX,US,29.877248875490302,-97.66882873243088,4bf58dd8d48988d16e941735,Fast Food Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16e941735,Fast Food Restaurants,,,556e59e6bd6a82902e291cbc,Chicken Expess,,78644,us_all
82,4bf81a56abdaef3b059fa184,2020-05-02,16,2020-05-02,11,Male,Age_25_to_29,225.47104033232677,184,78616.0,Chicken Express,734 S Colorado St,Lockhart,"Austin, TX",TX,US,29.877248875490302,-97.66882873243088,4bf58dd8d48988d16e941735,Fast Food Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16e941735,Fast Food Restaurants,,,556e59e6bd6a82902e291cbc,Chicken Expess,,78644,us_all
58,4c3b3b4162f1c92854298f53,2020-05-07,16,2020-05-07,11,Male,Age_40_to_44,94.41956925822409,4935,,San Francisco Javier Catholic Church,9110 Us Highway 183 S,Austin,"Austin, TX",TX,US,30.1200786,-97.6962784,4bf58dd8d48988d132941735,Churches,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d131941735,Spiritual Centers,4bf58dd8d48988d132941735,Churches,,,,78747,us_all
25,4d712f337c44a35d9d29237a,2020-05-30,16,2020-05-30,11,Male,Age_45_to_49,108.3424099668252,624,78752.0,Which Wich? Superior Sandwiches,2525 W Anderson Ln,Austin,"Austin, TX",TX,US,30.355895,-97.733874,4bf58dd8d48988d1c5941735,Sandwich Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c5941735,Sandwich Places,,,556c9628a7c8a11a36bdd0b1,Which Wich Superior Sandwiches,,78757,us_all
9,50469b12e4b0568f684f8e2a,2020-05-30,15,2020-05-30,10,Female,Age_40_to_44,101.67602586291537,3614,,Steiner Ranch,,Austin,"Austin, TX",TX,US,30.362375480286392,-97.90132415632836,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78732,us_all
86,50469b12e4b0568f684f8e2a,2020-05-22,14,2020-05-22,9,Male,Age_35_to_39,84.94837239901621,11279,78734.0,Steiner Ranch,,Austin,"Austin, TX",TX,US,30.362375480286392,-97.90132415632836,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78732,us_all
60,50469b12e4b0568f684f8e2a,2020-05-11,14,2020-05-11,9,Male,Age_35_to_39,90.91132225448295,601,,Steiner Ranch,,Austin,"Austin, TX",TX,US,30.362375480286392,-97.90132415632836,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78732,us_all
86,50469b12e4b0568f684f8e2a,2020-05-28,17,2020-05-28,12,Male,Age_35_to_39,87.34181623133286,20173,78734.0,Steiner Ranch,,Austin,"Austin, TX",TX,US,30.362375480286392,-97.90132415632836,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78732,us_all
8,50469b12e4b0568f684f8e2a,2020-05-02,15,2020-05-02,10,Male,Age_30_to_34,106.13348987988977,847,78617.0,Steiner Ranch,,Austin,"Austin, TX",TX,US,30.362375480286392,-97.90132415632836,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78732,us_all
19,504a8fbde4b02e543882e7cc,2020-05-03,17,2020-05-03,12,Female,Age_45_to_49,110.56151992548595,8775,,Pecan Creek Park,,Austin,"Austin, TX",TX,US,30.449353814974938,-97.81126305423692,4bf58dd8d48988d163941735,Parks,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d163941735,Parks,,,,,,78750,us_all
4,50bd5126e4b0c0a84731361e,2020-05-23,16,2020-05-23,11,Male,Age_30_to_34,111.28680689279612,2882,,Schmidt Family Barbecue,12532 Fm 2244 Rd,Bee Cave,"Austin, TX",TX,US,30.305757259185,-97.93588040824748,4bf58dd8d48988d1df931735,BBQ Joints,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1df931735,BBQ Joints,,,,,,78738,us_all
69,510da447e4b04d5bade44113,2020-05-24,12,2020-05-24,7,Male,Age_45_to_49,107.76095631122185,994,78754.0,U. S. Post Office,210 S Stagecoach Trl,San Marcos,"Austin, TX",TX,US,29.862380703042415,-97.96400356235704,4bf58dd8d48988d172941735,Post Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d172941735,Post Offices,,,556f676fbd6a75a99038d8e8,US Post Office,,78666,us_all
4,510da447e4b04d5bade44113,2020-05-08,16,2020-05-08,11,Male,Age_30_to_34,110.02320424428014,664,,U. S. Post Office,210 S Stagecoach Trl,San Marcos,"Austin, TX",TX,US,29.862380703042415,-97.96400356235704,4bf58dd8d48988d172941735,Post Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d172941735,Post Offices,,,556f676fbd6a75a99038d8e8,US Post Office,,78666,us_all
36,510da447e4b04d5bade44113,2020-05-04,17,2020-05-04,12,Male,Age_20_to_24,345.6525761533866,88,78205.0,U. S. Post Office,210 S Stagecoach Trl,San Marcos,"Austin, TX",TX,US,29.862380703042415,-97.96400356235704,4bf58dd8d48988d172941735,Post Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d172941735,Post Offices,,,556f676fbd6a75a99038d8e8,US Post Office,,78666,us_all
63,51af67c7498e704aa8d59f3b,2020-05-01,17,2020-05-01,12,Male,Age_40_to_44,80.94500105595348,1118,78753.0,Bee Vet Animal Hospital,,Bee Cave,"Austin, TX",TX,US,30.307851,-97.92213,4bf58dd8d48988d124941735,Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Offices,,,,,,,us_all
71,52085c7311d2f773078be3ec,2020-05-26,15,2020-05-26,10,Male,Age_30_to_34,109.86858820559394,951,78660.0,The Arbors,,Austin,"Austin, TX",TX,US,30.36962385098552,-97.74479217228752,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),4e67e38e036454776db1fb3a,Residences,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),,,,,,,us_all
71,52085c7311d2f773078be3ec,2020-05-20,16,2020-05-20,11,Male,Age_30_to_34,111.15486885402171,2141,78660.0,The Arbors,,Austin,"Austin, TX",TX,US,30.36962385098552,-97.74479217228752,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),4e67e38e036454776db1fb3a,Residences,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),,,,,,,us_all
39,5253556f11d25ec0680e3681,2020-05-15,17,2020-05-15,12,Male,Age_40_to_44,83.428429469449,486,,Phil's Icehouse,13265 N Highway 183,Austin,"Austin, TX",TX,US,30.443801551477463,-97.78452176218497,4bf58dd8d48988d16c941735,Burger Joints,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joints,,,,,,78750,us_all
1,545a2f4d498e5e6a256d6d08,2020-05-23,16,2020-05-23,11,Male,Age_35_to_39,79.24775423055483,183,78741.0,Algarita Apartment Homes,1221 Algarita Ave,Austin,"Austin, TX",TX,US,30.23742800805395,-97.7415668165953,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),4e67e38e036454776db1fb3a,Residences,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),,,,,,78704,us_all
31,545a2f4d498e5e6a256d6d08,2020-05-25,16,2020-05-25,11,Male,Age_30_to_34,127.2812389791217,333,,Algarita Apartment Homes,1221 Algarita Ave,Austin,"Austin, TX",TX,US,30.23742800805395,-97.7415668165953,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),4e67e38e036454776db1fb3a,Residences,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),,,,,,78704,us_all
99,57879bb7498e4566fac8325c,2020-05-04,15,2020-05-04,10,Male,Age_40_to_44,89.02272614965312,1122,,Texas Health and Science University,4005 Manchaca Rd,Austin,"Austin, TX",TX,US,30.233144322721373,-97.78542412269972,4bf58dd8d48988d1b3941735,Medical Schools,4d4b7105d754a06372d81259,Colleges & Universities,4bf58dd8d48988d1b3941735,Medical Schools,,,,,,78704,us_all
99,57879bb7498e4566fac8325c,2020-05-14,13,2020-05-14,8,Male,Age_40_to_44,85.55965061924584,1702,,Texas Health and Science University,4005 Manchaca Rd,Austin,"Austin, TX",TX,US,30.233144322721373,-97.78542412269972,4bf58dd8d48988d1b3941735,Medical Schools,4d4b7105d754a06372d81259,Colleges & Universities,4bf58dd8d48988d1b3941735,Medical Schools,,,,,,78704,us_all
16,43936bd5f964a520752b1fe3,2020-05-06,13,2020-05-06,8,Male,Age_45_to_49,93.52749191737604,1619,78664.0,Mozart's Coffee,3825 Lake Austin Blvd,Austin,"Austin, TX",TX,US,30.295477812568695,-97.78432577848434,4bf58dd8d48988d1e0931735,Coffee Shops,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1e0931735,Coffee Shops,,,,,4e499bc2a80997a2dbe88337,78703,us_all
71,43936bd5f964a520752b1fe3,2020-05-16,16,2020-05-16,11,Male,Age_30_to_34,111.4615596410862,1610,78660.0,Mozart's Coffee,3825 Lake Austin Blvd,Austin,"Austin, TX",TX,US,30.295477812568695,-97.78432577848434,4bf58dd8d48988d1e0931735,Coffee Shops,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1e0931735,Coffee Shops,,,,,4e499bc2a80997a2dbe88337,78703,us_all
15,43936bd5f964a520752b1fe3,2020-05-28,16,2020-05-28,11,Male,Age_40_to_44,115.20163050288916,85,,Mozart's Coffee,3825 Lake Austin Blvd,Austin,"Austin, TX",TX,US,30.295477812568695,-97.78432577848434,4bf58dd8d48988d1e0931735,Coffee Shops,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1e0931735,Coffee Shops,,,,,4e499bc2a80997a2dbe88337,78703,us_all
31,43936bd5f964a520752b1fe3,2020-05-27,14,2020-05-27,9,Male,Age_30_to_34,126.01443500464838,166,,Mozart's Coffee,3825 Lake Austin Blvd,Austin,"Austin, TX",TX,US,30.295477812568695,-97.78432577848434,4bf58dd8d48988d1e0931735,Coffee Shops,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1e0931735,Coffee Shops,,,,,4e499bc2a80997a2dbe88337,78703,us_all
23,4a1598b9f964a520a0781fe3,2020-05-11,12,2020-05-11,7,Male,Age_40_to_44,98.92589445935506,109,,Maudie's Cafe,2608 W 7th St,Austin,"Austin, TX",TX,US,30.282708406448364,-97.775674,4bf58dd8d48988d1c1941735,Mexican Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,,,,,,78703,us_all
23,4a1598b9f964a520a0781fe3,2020-05-12,13,2020-05-12,8,Male,Age_40_to_44,96.20299726633912,53,,Maudie's Cafe,2608 W 7th St,Austin,"Austin, TX",TX,US,30.282708406448364,-97.775674,4bf58dd8d48988d1c1941735,Mexican Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,,,,,,78703,us_all
32,4a52fe81f964a52020b21fe3,2020-05-27,17,2020-05-27,12,Male,Age_45_to_49,114.20389552934108,2232,78664.0,The Home Depot,2551 S Interstate Hwy 35,Round Rock,"Austin, TX",TX,US,30.484558625123757,-97.67319544919512,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,,78664,us_all
60,4a52fe81f964a52020b21fe3,2020-05-14,13,2020-05-14,8,Male,Age_35_to_39,107.0614295733131,499,,The Home Depot,2551 S Interstate Hwy 35,Round Rock,"Austin, TX",TX,US,30.484558625123757,-97.67319544919512,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,,78664,us_all
17,4a52fe81f964a52020b21fe3,2020-05-07,17,2020-05-07,12,Male,Age_50_to_54,138.86920267892435,1217,,The Home Depot,2551 S Interstate Hwy 35,Round Rock,"Austin, TX",TX,US,30.484558625123757,-97.67319544919512,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,,78664,us_all
32,4a52fe81f964a52020b21fe3,2020-05-05,14,2020-05-05,9,Male,Age_45_to_49,122.4243114477567,1773,78664.0,The Home Depot,2551 S Interstate Hwy 35,Round Rock,"Austin, TX",TX,US,30.484558625123757,-97.67319544919512,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,,78664,us_all
91,4a52fe81f964a52020b21fe3,2020-05-15,11,2020-05-15,6,Male,Age_35_to_39,103.51862914591328,460,,The Home Depot,2551 S Interstate Hwy 35,Round Rock,"Austin, TX",TX,US,30.484558625123757,-97.67319544919512,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,,78664,us_all
71,4a52fe81f964a52020b21fe3,2020-05-24,13,2020-05-24,8,Male,Age_30_to_34,118.26164103489911,2363,78660.0,The Home Depot,2551 S Interstate Hwy 35,Round Rock,"Austin, TX",TX,US,30.484558625123757,-97.67319544919512,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,,78664,us_all
23,4a52fe81f964a52020b21fe3,2020-05-29,12,2020-05-29,7,Male,Age_40_to_44,103.03251636573911,1675,,The Home Depot,2551 S Interstate Hwy 35,Round Rock,"Austin, TX",TX,US,30.484558625123757,-97.67319544919512,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,556e146fa7c82e6b725097d7,The Home Depot,,78664,us_all
41,4a93fda2f964a5201b2020e3,2020-05-26,14,2020-05-26,9,Male,Age_35_to_39,127.62988222933129,343,78676.0,Shell,3310 N Capital Of Texas Hwy,Austin,"Austin, TX",TX,US,30.331356445867108,-97.80995150271012,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f7a12bd6a75a9903bddb6,Shell,,78746,us_all
88,4a93fda2f964a5201b2020e3,2020-05-07,16,2020-05-07,11,Male,Age_60_to_64,250.2185257915176,691,78753.0,Shell,3310 N Capital Of Texas Hwy,Austin,"Austin, TX",TX,US,30.331356445867108,-97.80995150271012,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f7a12bd6a75a9903bddb6,Shell,,78746,us_all
81,4acfb9e8f964a5208bd520e3,2020-05-04,16,2020-05-04,11,Male,Age_55_to_59,219.5397723061491,1620,,Southside Market & BBQ,1212 Highway 290 E,Elgin,"Austin, TX",TX,US,30.34990214270607,-97.386149570004,4bf58dd8d48988d1df931735,BBQ Joints,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1df931735,BBQ Joints,,,,,,78621,us_all
81,4acfb9e8f964a5208bd520e3,2020-05-11,15,2020-05-11,10,Male,Age_55_to_59,217.5202799172931,2341,,Southside Market & BBQ,1212 Highway 290 E,Elgin,"Austin, TX",TX,US,30.34990214270607,-97.386149570004,4bf58dd8d48988d1df931735,BBQ Joints,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1df931735,BBQ Joints,,,,,,78621,us_all
74,4b3ea206f964a52009a025e3,2020-05-01,12,2020-05-01,7,Male,Age_40_to_44,93.28431872576002,322,78734.0,Jack in the Box,6540 Ed Bluestein Blvd,Austin,"Austin, TX",TX,US,30.30375187915602,-97.66169630767892,4bf58dd8d48988d16e941735,Fast Food Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16e941735,Fast Food Restaurants,,,556e1846a7c82e6b72513d66,Jack in the Box,,78723,us_all
19,4b467a19f964a5202c2226e3,2020-05-26,15,2020-05-26,10,Female,Age_45_to_49,118.60161187166382,671,,Pep Boys Auto Parts & Service,13729 Research Blvd,Austin,"Austin, TX",TX,US,30.460694660372127,-97.79226651317072,4bf58dd8d48988d124951735,Automotive Shops,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d124951735,Automotive Shops,,,556d12d9aceaff43eb090ce0,Pep Boys Auto,,78750,us_all
53,4b4d20bcf964a520f5cb26e3,2020-05-04,14,2020-05-04,9,Male,Age_35_to_39,96.69398186075156,878,,Capitol Gymnastics,6001 W Parmer Ln #430,Austin,"Austin, TX",TX,US,30.44237763538783,-97.7454712133506,52f2ab2ebcbc57f1066b8b48,Gymnastics Gyms,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d175941735,Gyms or Fitness Centers,,,,78727,us_all
84,4b7a26ccf964a520b1242fe3,2020-05-29,14,2020-05-29,9,Female,Age_50_to_54,159.54804195666216,87,78653.0,Corner Store,2001 Highway 71 E,Austin,"Austin, TX",TX,US,30.21858946763835,-97.6684033870697,4d954b0ea243a5684a65b473,Convenience Stores,4d4b7105d754a06378d81259,Shops & Services,4d954b0ea243a5684a65b473,Convenience Stores,,,556d1b42aceaff43eb0a5302,Corner Store,,78617,us_all
28,4c5988107b049521adef881f,2020-05-22,15,2020-05-22,10,Male,Age_45_to_49,122.00399659165616,656,78734.0,Goodwill-Cedar Park,75 Brushy Creek Rd,Cedar Park,"Austin, TX",TX,US,30.505329886500963,-97.81982324958815,4bf58dd8d48988d101951735,Thrift / Vintage Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d101951735,Thrift / Vintage Stores,,,556a29e0a7c8957d73d38b8f,Goodwill,,78613,us_all
16,4ccb535997d0224bdf9658b8,2020-05-27,13,2020-05-27,8,Male,Age_45_to_49,99.42572349967094,1626,78664.0,Valero,704 E Saint Johns Ave,Austin,"Austin, TX",TX,US,30.33362430295471,-97.7049789284778,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,564256c7498ebbd4c62f4786,Valero,,78752,us_all
27,4ce6bca2595cb1f72b22be14,2020-05-20,15,2020-05-20,10,Male,Age_45_to_49,111.03111146000312,125,,A + A Sichuan China,13376 N Highway 183,Austin,"Austin, TX",TX,US,30.44371600759954,-97.78767585754396,52af3b773cf9994f4e043c03,Szechuan Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d142941735,Asian Restaurants,4bf58dd8d48988d145941735,Chinese Restaurants,,,,78750,us_all
64,4d6e9a8730d5b1f798bbc942,2020-05-17,17,2020-05-17,12,Male,Age_50_to_54,168.21937779134362,362,78612.0,AutoZone,549 Highway 71 W,Bastrop,"Austin, TX",TX,US,30.110325,-97.341597,4bf58dd8d48988d124951735,Automotive Shops,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d124951735,Automotive Shops,,,556ce4d6aceaff43eb050859,AutoZone,,78602,us_all
49,4d6e9a8730d5b1f798bbc942,2020-05-30,15,2020-05-30,10,Female,Age_30_to_34,140.1293134444807,244,,AutoZone,549 Highway 71 W,Bastrop,"Austin, TX",TX,US,30.110325,-97.341597,4bf58dd8d48988d124951735,Automotive Shops,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d124951735,Automotive Shops,,,556ce4d6aceaff43eb050859,AutoZone,,78602,us_all
47,4ebab53ed3e3705543d7e80a,2020-05-09,14,2020-05-09,9,Male,Age_35_to_39,88.14857655198058,1339,,Workforce Commission,"575 Round Rock W Dr, Round Rock, TX 78681",Round Rock,"Austin, TX",TX,US,30.505110731856423,-97.69093008410272,4bf58dd8d48988d130941735,Buildings,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d130941735,Buildings,,,,,,78681,us_all
86,4f42b336d4f2dd374e488580,2020-05-29,17,2020-05-29,12,Male,Age_35_to_39,96.96697200755716,106,78734.0,Shell,2900 N Quinlan Park Rd,Austin,"Austin, TX",TX,US,30.36944871,-97.89263188,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f7a12bd6a75a9903bddb6,Shell,,78732,us_all
33,4f42b336d4f2dd374e488580,2020-05-26,12,2020-05-26,7,Male,Age_25_to_29,206.30459877305543,236,78734.0,Shell,2900 N Quinlan Park Rd,Austin,"Austin, TX",TX,US,30.36944871,-97.89263188,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f7a12bd6a75a9903bddb6,Shell,,78732,us_all
35,4f42b336d4f2dd374e488580,2020-05-12,17,2020-05-12,12,Female,Age_40_to_44,106.57317731134457,1112,,Shell,2900 N Quinlan Park Rd,Austin,"Austin, TX",TX,US,30.36944871,-97.89263188,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f7a12bd6a75a9903bddb6,Shell,,78732,us_all
50,505899245d24dabaa9bc75f6,2020-05-11,16,2020-05-11,11,Male,Age_35_to_39,101.229200800312,965,,Coinstar,201 Walton Way,Cedar Park,"Austin, TX",TX,US,30.5213,-97.833,4bf58dd8d48988d10a951735,Banks,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d10a951735,Banks,,,556f7a12bd6a75a9903bddb0,Coinstar,,78613,us_all
50,505899245d24dabaa9bc75f6,2020-05-06,14,2020-05-06,9,Male,Age_35_to_39,98.4079253488822,502,,Coinstar,201 Walton Way,Cedar Park,"Austin, TX",TX,US,30.5213,-97.833,4bf58dd8d48988d10a951735,Banks,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d10a951735,Banks,,,556f7a12bd6a75a9903bddb0,Coinstar,,78613,us_all
11,50bb78c4e4b09a8563772725,2020-05-25,16,2020-05-25,11,Male,Age_45_to_49,116.2986450779262,780,,Donuts & Tacos Of Round Rock,,Round Rock,"Austin, TX",TX,US,30.512969932925152,-97.74035734627644,4bf58dd8d48988d148941735,Donut Shops,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d148941735,Donut Shops,,,,,,78681,us_all
27,529fbd6911d217953c3dcc38,2020-05-09,16,2020-05-09,11,Male,Age_45_to_49,93.97774945620814,979,,Capital Metro Transit Store,209 W 9th St,Austin,"Austin, TX",TX,US,30.271161663099665,-97.74411844269927,4f4530164b9074f6e4fb00ff,Tourist Information Centers,4d4b7105d754a06379d81259,Travel & Transport,4f4530164b9074f6e4fb00ff,Tourist Information Centers,,,,,,78701,us_all
